Recency,Frequency,Monetary,CustomerID
1.4622361513080406,-0.955013128646509,3.6961675914683565,12346.0
-2.038611424689361,1.074522962129674,1.4087581212592695,12347.0
0.37331014517539673,0.3864372603459432,0.7155165589708611,12348.0
-0.62291425892979,-0.955013128646509,0.6978209924958937,12349.0
1.4247995913925646,-0.955013128646509,-0.6158765391408111,12350.0
-0.1638412574251315,1.2469574237058583,0.9789776886861783,12352.0
1.1137816158593246,-0.955013128646509,-1.6588880604466543,12353.0
1.2093209332600325,-0.955013128646509,0.31157530316138116,12354.0
1.1493233288252553,-0.955013128646509,-0.3647225258098247,12355.0
-0.486859547964526,0.05975491674158251,1.0701132405987688,12356.0
-0.2269409324741831,-0.955013128646509,1.6979731050226106,12357.0
-2.038611424689361,-0.36141187516437107,0.374106689515294,12358.0
0.18436652761630623,0.3864372603459432,1.7187574871988622,12359.0
0.1043361686661298,0.05975491674158251,1.0268447519835167,12360.0
1.367464548196211,-0.955013128646509,-1.0627088942964207,12361.0
-1.8239330185503184,1.5407394877637315,1.5615504117644552,12362.0
0.6559815875857156,-0.36141187516437107,-0.21942214129123455,12363.0
-1.2187885796785136,0.3864372603459432,0.466832636175922,12364.0
1.3777576067295285,-0.36141187516437107,-0.10063505166093586,12365.0
-1.6574155100796801,-0.955013128646509,-1.1551079378541584,12367.0
0.09012174056053479,0.3864372603459432,1.2540284775165575,12370.0
-0.0013683925277515796,-0.36141187516437107,0.754539282054634,12371.0
0.34325635557963835,0.05975491674158251,0.4576938046679978,12372.0
1.4271952111463269,-0.955013128646509,-0.5475197912460671,12373.0
-0.42712888501441026,-0.955013128646509,0.015729778332485303,12374.0
-1.004110173539471,-0.36141187516437107,-0.36800128511657226,12375.0
1.4367015169315829,-0.36141187516437107,0.6372075611885377,12377.0
0.7796081777782448,-0.955013128646509,1.3512972323018535,12378.0
0.4390588642289303,-0.36141187516437107,0.12442533169365827,12379.0
-0.5186190181026966,0.3864372603459432,1.0453101733037786,12380.0
-1.521360799114416,0.6533561702237203,0.736432574866538,12381.0
1.0412003416542797,0.6533561702237203,0.7386838652896835,12383.0
-0.3203420394938877,-0.36141187516437107,-0.17310164434962985,12384.0
1.4891304101529736,-0.36141187516437107,-0.47049511050067994,12386.0
-0.7441915580491282,0.8790328929324324,1.061391041519988,12388.0
0.42085711034318085,-0.955013128646509,-0.22252506963049412,12390.0
-0.5186190181026966,-0.955013128646509,-0.3621607405971793,12391.0
0.34325635557963835,0.3864372603459432,0.6147386509757282,12393.0
0.25663924903117286,-0.36141187516437107,0.4419380231690623,12394.0
-0.62291425892979,1.785306805819896,1.1264736528365957,12395.0
-0.1638412574251315,-0.36141187516437107,0.9479749691218191,12397.0
0.014680288641664794,-0.955013128646509,0.6408686373237235,12398.0
0.7141592116560022,0.3864372603459432,0.3327550728529987,12399.0
1.4078113963252867,-0.955013128646509,-1.7014129902054373,12401.0
1.4553583614930703,-0.955013128646509,-0.9267845762993985,12402.0
0.07563128696171897,-0.955013128646509,-0.42128343057097456,12403.0
0.8806767201266404,-0.955013128646509,0.6762682697805172,12405.0
-0.5186190181026966,-0.36141187516437107,1.2243307748977823,12406.0
0.07563128696171897,0.6533561702237203,0.6752159236112013,12407.0
-0.2269409324741831,0.6533561702237203,1.0915614668880111,12408.0
0.4115869922200997,0.05975491674158251,2.1567374447838428,12409.0
1.4223962562639607,-0.36141187516437107,-0.038976868820110554,12410.0
0.37331014517539673,0.05975491674158251,0.41302720864537273,12412.0
0.29030969310076193,0.05975491674158251,0.031734799292200175,12413.0
1.1596639318721382,0.05975491674158251,-0.20463571690015703,12414.0
-0.4563967504591517,2.555507533151823,4.077877780167148,12415.0
-1.8239330185503184,1.4012053057340352,1.2768149536249902,12417.0
0.6758823646112991,-0.955013128646509,-0.06775487716225095,12418.0
0.25663924903117286,-0.955013128646509,-0.15291302154585756,12420.0
-0.7441915580491282,0.3864372603459432,0.08127080419592045,12421.0
0.5553747766611966,0.05975491674158251,0.07784882920956705,12422.0
-2.3411836441252634,1.2469574237058583,0.7424218684812234,12423.0
0.9472641073886862,-0.36141187516437107,0.699356926306106,12424.0
0.4022002657816929,-0.955013128646509,0.05143726844450706,12425.0
1.0802791607400746,-0.955013128646509,-0.17654412973464012,12426.0
-0.5186190181026966,0.05975491674158251,0.09946782159801856,12427.0
-0.3989657346676666,1.4012053057340352,1.8947304109680465,12428.0
-1.1401648845047347,0.3864372603459432,1.2985189840290374,12429.0
-0.03453984967643194,-0.955013128646509,-0.8257392590244022,12430.0
-0.1638412574251315,2.0892910075177658,1.7329197359401733,12431.0
-0.03453984967643194,0.6533561702237203,1.5358208684727634,12432.0
-2.3411836441252634,1.074522962129674,2.3065527820670715,12433.0
0.4655551947796719,-0.36141187516437107,0.08038722558528708,12434.0
0.42085711034318085,-0.36141187516437107,1.8820180297911413,12435.0
0.5855297849634397,-0.955013128646509,-0.2835860185186491,12436.0
-2.038611424689361,2.3408799257328425,1.5187305730301164,12437.0
-0.8375926650688327,-0.36141187516437107,1.096566913505056,12438.0
1.5503834841970836,-0.955013128646509,-1.1336999072755811,12441.0
-1.8239330185503184,-0.955013128646509,-1.140496953674289,12442.0
